text,label
"僕もすっかり忘れてましたwww
サポートマニア羽生君の参戦によりマニアは西系と言っても過言では無いし、
元マニアで1つのバンド作れるし、
そうなると羽生君ドラムサポートしてアウトリーチの再結成が出来る","[1,0]"
セブンイレブンで買い物したら支払い711円,"[1,0]"
こないだのクワルーは神整番＆菊池さんのピックを拾ってしまう,"[1,0]"
"すれ違う存在が見える
交わろうとする声が聞こえる
そして今日も噛みしめるのだ
出会い","[1,0]"
みよちゃんのブログで何かぺいぺいのことを語っていないかと検索して、みいみよのｲﾁｬｲﾁｬを発掘する,"[1,0]"
推しが武道館に…しかもななみんも一緒,"[1,0]"
そして、ふぉろわさんがほぼ斜め前にいる,"[1,0]"
宿で泥酔Tーシャツきてお酒飲んだら泥酔にならなかった,"[1,0]"
cgコンステ1日目はもう呪いがかかっていたわけですが、2日目はというと昨日は何だったんだ？？？,"[1,0]"
コンゴンズ,"[1,0]"
"逆にガガガの５年越しの２巻
","[1,0]"
今マイクラ実況見てて、でっかい地下の大穴を潜ったら、巨大な廃坑があり、その廃坑とエンド要塞がヒュージョンしてる,"[1,0]"
"渋谷すばるとジョニーデップ限定なの面白い🤣ww
あ〜！樹の黒髪短髪はいいよね〜😍
ストの最新のアー写全員黒髪","[1,0]"
ホソクがすぐ近くに居る,"[1,0]"
ここまできたら2回目のジャキリ,"[1,0]"
"開け方下手くそ選手権出場者あるある
・どこからでも切れます。は信用してない
・そうはならんやろ私","[1,0]"
"お疲れさまでした！！
今日は昼も揚げ物だったけど家に帰っても揚げ物","[1,0]"
"BUCK-TICKグッズ並んで
4人で集まってお披露目してたらみんなサイン入り出す","[1,0]"
"月末までのpaypayクーポン(50%付与300ポイントまで)を消費しにローソン行ったら
半額ピースピー4袋とピルスナーウルケルで609円","[1,0]"
"12月は1年で1番忙しいからポケカどんだけ出来るか分からへん😭因みに今週は多分出来ないです😇

ワンピカードもデッキ完成したから今月中に交流会とか出たかったけど多分12月は厳しいやろなぁ、、、
同じ日にワンピとポケカ両方のイベントに出れる","[1,0]"
授業の発表日が3つ重なる_,"[1,0]"
"先週の津山店さんでのクレゲ選手権の動画だよ""(ﾉ*&gt;∀&lt;)ﾉ
ちなみにわたし天さんの次の順番だった為、ちょこちょこ映り込む","[1,0]"
#NMB48 の #芳野心咲 氏、多彩なコーディネートのどれもがハマる,"[1,0]"
あれだ、rootさんで喋ってた時に入ってきたお客さん見て『あれ…どっかで見たことあるな…』って思ってたらいつも地元のJoshin並んでる時に1.2番目にいる方,"[1,0]"
"全然大丈夫！！
いないよね！しかもどさんこ","[1,0]"
これおいしいのに1本70円,"[1,0]"
"なんと、あんな絶望的に爆死していたｸﾞﾛﾏｽの召喚ガチャ…

ついに🐙💀🐉が揃う","[1,0]"
ステーキの「ロッシーニ風」は美食家でもあった作曲家のロッシーニが発明したと言われていて、音楽と料理という全く別の才能が一人の人間に併存する,"[1,0]"
ぇぇえ,"[1,0]"
ついでに何故かりうちゃんも9番目,"[1,0]"
"ザックさん、元気そう。
UAE🇦🇪代表監督時代、同じレジデンスに住んでいる","[1,0]"
大阪座席2日間で前後しか変わらん,"[1,0]"
POP VIRUSはアリーナ11列目の花道側,"[1,0]"
出勤前にキャッチに声かけられてその人がこの前来たお客さんだった,"[1,0]"
ホソクがこの日本にいる,"[1,0]"
来たる11/30(水)、初めて肉眼でENHYPENを確認します。座席の隣がENGENE,"[1,0]"
地上波テレビでRADWIMPSが何曲も披露する,"[1,0]"
ジャンフェス申し込んだけど二日とも当たる,"[1,0]"
まーぼーさん,"[1,0]"
🍓とパリピ、同じ日に30Mいっちゃう,"[1,0]"
以前資料にと自分の足で集めたブツを発掘してきた！これと素材(なんとR18使用可,"[1,0]"
そもそもテストなんてなければLILの武者だって行けたわけだし、そうなれば1週間に3グル,"[1,0]"
ミラクル交換で色チャーレム送ったら通常色チャーレムが来る,"[1,0]"
持ってたら売りどき,"[1,0]"
昨晩はウキウキでお菓子やらおでんやら作ってたのに蜂がキッチンに居座ったせいで色々大変だった。退治したけどコンロが薬品まみれで台無し→注文してたシン・コンロが届いた,"[1,0]"
野良MVやってたんだけど、かっこよすぎて誰もスタンプ押さない(押せない),"[1,0]"
それは否めないかもですが、本来守れたゴールをキャプテンのへっぽこクリア&amp;そのフォローが何故かのスライディング&amp;キーパーもパンチせずボール捕りに行く,"[1,0]"
ポップの期間の、木～月仕事先が、CDショップの近くになる,"[1,0]"
ただでさえこのふたりの再会はエモいのに、ザックさんと引退した篤人さんがW杯のしかも日本戦の会場で会う,"[1,0]"
野良で全員奏,"[1,0]"
"うん、たまに膝が痛いけど🙂
キョーコちゃんが声かけてくれなかったら、会うこともなかった！
好きなもの同じで、旦那の名前まで同じ","[1,0]"
"#うたまん
今週もマイペースな夕方のひとときをありがとうございました😁電話番号はよくお確かめて！
スマホの電池は意外と持つので、吉野家で唐揚げ定食を食べて帰ります。アプリの割引券も表示出来ました。
皆さんも、健康や、周りの方への感謝","[1,0]"
追加注文分全てダブる,"[1,0]"
KD1-11で折り返して17-15で終わる,"[1,0]"
拝啓、遥かなる未来で待つ君/遅すぎたフライング/涙色の世界/君,"[1,0]"
"
やりたいのん予定決まってるやつのが多い","[1,0]"
たしかに😣晴れる,"[1,0]"
"昨日バッジ8個買って、
7個亮ちゃん","[1,0]"
一昨日北海道神宮⛩に行った時のエピソードを！神社に着いた瞬間雨が降り始めて、神社を出る瞬間に一瞬だけ雨が止む,"[1,0]"
土曜日に申請活動しに行ったフレンドさんのご希望地域にて、早速結果を出してしまう,"[1,0]"
"変な時間に配信したから眠くて眠くて（笑)
なぜか早朝4時頃マリマーリンがパーティはいってて、ラストマッチチャンピオンで終われる","[1,0]"
サモランでカンストバッジ２つつけてる人と20戦連続野良で遊んだんだけど、最初は無反応だったのが徐々にナイスしたり同じ場所に集まったり頷き合ったりするようになってスケジュール更新の後フレンドになって部屋立ててくれて一緒に遊んで……,"[1,0]"
チャンプルタウンのジム、最後のヒントを貰い忘れて適当に選んだら合ってた,"[1,0]"
KinKi Kids,"[1,0]"
小島健,"[1,0]"
別垢ですが、推しにフォローされる,"[1,0]"
家にサロンパスがある,"[1,0]"
バイナリーオプション,"[1,0]"
ログイン日数1000日超えてたんだって思ってたらデス数とポータル数が同じ,"[1,0]"
定時上がり,"[1,0]"
MCが短い,"[1,0]"
"はじめまして♡何食べるのかな？って同じ事考えてました。
結局、TVで見る事になりました😭
OSAKAへ来る","[1,0]"
先月、今月と一人ずつ漫画家の知り合いができる,"[1,0]"
"今年のライブは残すところポル超とレディクレだけやと思っていたところ、昨日勢いで参加したカプセル丼。
原点回帰と知り合いのパフォーマンスが同時に観れる","[1,0]"
火魔女かいせいし始めた初日に花がほぼ完成する,"[1,0]"
"君の名は。を観たんだけどいい映画や
鈴付の組紐で髪結わえて韓国行ったら、ジョングクに惚れられる","[1,0]"
にんにくザーサイ,"[1,0]"
信号まちで3車線とも先頭が黄色い車,"[1,0]"
テレビ局の放映権争いの結果が年末７２時間まじぽか祭りを３局が同時に放送する,"[1,0]"
これ、ラグのGoodが全部late、グレは全部fast,"[1,0]"
土曜日、9時半～1つ目の結婚式、15時半～2つ目の結婚式、20時半～3つ目の結婚パーティーという絶妙に全て行けてしまう,"[1,0]"
英語のテスト100点とった,"[1,0]"
Neinの時、Pで取ったチケが周りの高い人に埋もれてよく見えなかったのに対して、一般席で取ったチケが見切りの最前,"[1,0]"
 自宅女子たちの同室が埋まった,"[1,0]"
ジャンル違うんだけどこの令和の世に金色のガッシュベル!!の新キャラソンがお出しされる,"[1,0]"
クイックシルバーやったし(今更過ぎるw)もし次のコミコンにエヴァンくんが来るなん,"[1,0]"
"しごおわー

とりあえず一回だけ消化したらバッチリ飛騨こんぶに釣られて3倍ついてギリギリ勝利","[1,0]"
アンチもそうでないひとも、あまりにもフリフラ,"[1,0]"
"おつぱんでしたありがとうございました！
今日は道光寺でハナハナ座れてさらにあやぱんさんと並び","[1,0]"
偶然,"[1,0]"
なん,"[1,0]"
去年頭に突然ヒースを応援する者たちと共に旗が振れる,"[1,0]"
さかのぼるとやりたくて始めたゲームでもないのにいつの間にか盟主になって廃課金になってる,"[1,0]"
翌年にはカクレンジャー、そのさらに翌年にはビーファイターで双子同士共演,"[1,0]"
ここから決勝,"[1,0]"
リッター13,"[1,0]"
そういえば、新幹線の時間だけ同じにして後で座席変更すればいいねって言われて別々に取ったのに、同じ列のAとDだった,"[1,0]"
夏休みの宿題は毎年最終日の徹也で終わらせてたしなんならオールして美術の絵を仕上げて出したら賞を貰った,"[1,0]"
